 Area Name, Occupational Title, Employment,Mean Wage, Median Wage, Entry Wage, Experienced Wage                                                                                                                                                                                                                                             
New York State,"Cooks, Institution and Cafeteria",14390.0,43730,41210.0,32480,49350.0
New York State,"Cooks, Restaurant",56570.0,38950,39460.0,31650,42600.0
New York State,"Cooks, Short Order",5540.0,35920,33550.0,30010,38870.0
New York State,"Cooks, All Other",420.0,43830,41350.0,32500,49490.0
New York State,Food Preparation Workers,43140.0,36820,33200.0,30400,40020.0
New York State,Bartenders,20400.0,45170,36100.0,29080,53220.0
New York State,Fast Food and Counter Workers,162460.0,33220,31790.0,30030,34820.0
New York State,Waiters and Waitresses,88800.0,43010,32800.0,29590,49720.0
New York State,"Food Servers, Nonrestaurant",18430.0,39000,36340.0,30130,43430.0
New York State,Dining Room and Cafeteria Attendants and Bartender Helpers,30610.0,39600,32310.0,28750,45030.0
New York State,Dishwashers,22030.0,35450,32690.0,29460,38440.0
New York State,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",10210.0,35830,32000.0,29430,39020.0
New York State,"Food Preparation and Serving Related Workers, All Other",1150.0,36490,33650.0,28830,40320.0
New York State,Building and Grounds Cleaning and Maintenance Occupations,259780.0,42980,39240.0,30780,49070.0
New York State,First-Line Supervisors of Housekeeping and Janitorial Workers,8650.0,57730,52280.0,37900,67650.0
New York State,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",4810.0,71450,66520.0,47910,83220.0
New York State,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",157460.0,41230,38440.0,30590,46550.0
New York State,Maids and Housekeeping Cleaners,36630.0,42110,37640.0,30580,47880.0
New York State,Pest Control Workers,3390.0,45660,40300.0,36490,50240.0
New York State,Landscaping and Groundskeeping Workers,44720.0,42750,39750.0,31070,48590.0
New York State,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",400.0,40430,40670.0,28730,46280.0
New York State,Tree Trimmers and Pruners,2630.0,60210,61120.0,43510,68570.0
New York State,"Grounds Maintenance Workers, All Other",940.0,38050,32720.0,31270,41450.0
New York State,Personal Care and Service Occupations,171740.0,43180,35790.0,29870,49830.0
New York State,First-line Supervisors of Gambling Services Workers,630.0,69880,65380.0,58220,75710.0
New York State,"First-Line Supervisors of Entertainment and Recreation Workers, Except Gambling Services",1040.0,65620,53350.0,42460,77210.0
New York State,First-Line Supervisors of Personal Service Workers,6970.0,58710,53350.0,38740,68700.0
New York State,Animal Trainers,860.0,80960,64490.0,33980,104450.0
New York State,Nonfarm Animal Caretakers,10570.0,37150,32100.0,29980,40740.0
New York State,"Ushers, Lobby Attendants, and Ticket Takers",2850.0,35680,32880.0,30230,38400.0
New York State,Amusement and Recreation Attendants,9560.0,33800,31260.0,28720,36340.0
New York State,Costume Attendants,640.0,74500,64680.0,38970,92270.0
New York State,"Locker Room, Coatroom, and Dressing Room Attendants",380.0,38140,38440.0,30830,41800.0
New York State,Funeral Attendants,1000.0,38240,38320.0,30690,42010.0
New York State,"Morticians, Undertakers, and Funeral Directors",1460.0,75360,69200.0,47150,89470.0
New York State,"Hairdressers, Hairstylists, and Cosmetologists",18860.0,43610,32040.0,29010,50910.0
New York State,"Makeup Artists, Theatrical and Performance",280.0,136040,138440.0,100300,153900.0
New York State,Manicurists and Pedicurists,17310.0,30890,31100.0,28870,31900.0
New York State,Baggage Porters and Bellhops,1990.0,45260,40030.0,31040,52370.0
New York State,Concierges,7560.0,55410,61560.0,41030,62600.0
New York State,Tour and Travel Guides,1040.0,42890,40350.0,31030,48820.0
New York State,Childcare Workers,42250.0,35310,31880.0,29640,38150.0
New York State,Fitness Trainers and Aerobics Instructors,13320.0,66150,51770.0,32520,82960.0
New York State,Recreation Workers,17060.0,41440,39130.0,30220,47050.0
New York State,Residential Advisors,6500.0,43160,40340.0,32900,48290.0
New York State,"Personal Care and Service Workers, All Other",640.0,44140,38780.0,33110,49660.0
New York State,Sales and Related Occupations,779900.0,64510,38980.0,29760,81890.0
New York State,First-Line Supervisors of Retail Sales Workers,55190.0,56970,49470.0,35600,67660.0
New York State,First-Line Supervisors of Non-Retail Sales Workers,18870.0,126230,109510.0,71100,153790.0
New York State,Cashiers,179190.0,32910,30460.0,28580,35070.0
New York State,Gaming Change Persons and Booth Cashiers,530.0,43930,40350.0,29600,51100.0
New York State,Counter and Rental Clerks,16770.0,41790,38680.0,30220,47570.0
New York State,Parts Salespersons,11070.0,45880,39130.0,30790,53420.0
New York State,Retail Salespersons,221910.0,38110,31690.0,29430,42450.0
New York State,Advertising Sales Agents,15080.0,98590,80930.0,48630,123580.0
New York State,Insurance Sales Agents,19320.0,100130,71060.0,46870,126760.0
New York State,"Securities, Commodities, and Financial Services Sales Agents",63130.0,164160,155900.0,70690,210890.0
New York State,Travel Agents,2600.0,51050,48150.0,30910,61110.0
New York State,"Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel",69890.0,87630,74500.0,43750,109570.0
New York State,"Production, Planning, and Expediting Clerks",48550.0,57640,51070.0,40050,66440.0
New York State,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",14160.0,120770,106710.0,67490,147410.0
New York State,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",70410.0,81860,65900.0,41510,102040.0
New York State,Demonstrators and Product Promoters,2000.0,39190,36360.0,30220,43680.0
New York State,Real Estate Brokers,2600.0,106110,80180.0,50370,133980.0
New York State,Real Estate Sales Agents,7930.0,88920,81360.0,49310,108720.0
New York State,Sales Engineers,2940.0,130050,110670.0,75410,157370.0
New York State,Telemarketers,1910.0,35390,31520.0,29330,38430.0
New York State,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",300.0,42150,30980.0,27570,49440.0
New York State,"Sales and Related Workers, All Other",3800.0,39370,31660.0,30420,43840.0
New York State,Office and Administrative Support Occupations,1169620.0,52810,48890.0,34340,62050.0
New York State,First-Line Supervisors of Office and Administrative Support Workers,81560.0,80940,79470.0,52670,95070.0
New York State,"Switchboard Operators, Including Answering Service",3580.0,39750,38190.0,29890,44670.0
New York State,Telephone Operators,660.0,50920,50220.0,38270,57250.0
New York State,Bill and Account Collectors,12570.0,46690,45960.0,34130,52970.0
New York State,Billing and Posting Clerks,31180.0,50310,49080.0,36490,57220.0
New York State,"Bookkeeping, Accounting, and Auditing Clerks",86450.0,52790,49630.0,36110,61130.0
New York State,Gaming Cage Workers,450.0,40510,36900.0,30810,45360.0
New York State,Payroll and Timekeeping Clerks,9630.0,56800,51070.0,41060,64680.0
New York State,Procurement Clerks,2800.0,49240,48290.0,37520,55100.0
New York State,Tellers,19010.0,39350,38610.0,31440,43310.0
New York State,"Financial Clerks, All Other",2430.0,49880,48560.0,35820,56900.0
New York State,Brokerage Clerks,4890.0,73650,64090.0,51890,84530.0
New York State,Correspondence Clerks,400.0,47790,48840.0,36510,53430.0
New York State,"Court, Municipal, and License Clerks",11730.0,59670,49690.0,37660,70680.0
New York State,"Credit Authorizers, Checkers, and Clerks",870.0,52990,50220.0,36710,61130.0
New York State,Customer Service Representatives,140320.0,47630,44010.0,33210,54830.0
New York State,"Eligibility Interviewers, Government Programs",11970.0,57770,55660.0,45380,63960.0
New York State,File Clerks,4740.0,40210,38710.0,30050,45290.0
New York State,"Hotel, Motel, and Resort Desk Clerks",6600.0,41150,36060.0,29440,47000.0
New York State,"Interviewers, Except Eligibility and Loan",11650.0,46180,48240.0,34480,52020.0
New York State,"Library Assistants, Clerical",7920.0,36730,34930.0,29260,40460.0
New York State,Loan Interviewers and Clerks,6340.0,55110,50180.0,38710,63310.0
New York State,New Accounts Clerks,4810.0,46450,48730.0,34650,52350.0
New York State,Order Clerks,3150.0,42820,39250.0,32010,48230.0
New York State,"Human Resources Assistants, Except Payroll and Timekeeping",7640.0,52100,49740.0,38130,59080.0
New York State,Receptionists and Information Clerks,62660.0,39630,38210.0,30410,44240.0
New York State,Reservation and Transportation Ticket Agents and Travel Clerks,5090.0,47180,39820.0,34730,53410.0
New York State,"Information and Record Clerks, All Other",3820.0,48760,47260.0,37190,54550.0
New York State,Cargo and Freight Agents,6050.0,56120,49550.0,37030,65660.0
New York State,Couriers and Messengers,6570.0,41490,38930.0,31100,46690.0
New York State,"Police, Fire, and Ambulance Dispatchers",5840.0,57080,61620.0,42060,64600.0
New York State,"Dispatchers, Except Police, Fire, and Ambulance",10520.0,60590,50530.0,35880,72940.0
New York State,"Meter Readers, Utilities",950.0,65980,62970.0,43440,77250.0
New York State,Postal Service Clerks,5800.0,55790,54390.0,43990,61680.0
New York State,Postal Service Mail Carriers,21600.0,56920,54580.0,42230,64270.0
New York State,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",9440.0,53440,52310.0,39010,60660.0
New York State,"Shipping, Receiving, and Traffic Clerks",28440.0,43380,39210.0,31730,49200.0
New York State,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",1580.0,45910,45400.0,34000,51860.0
New York State,Executive Secretaries and Executive Administrative Assistants,84280.0,82810,80870.0,59040,94700.0
New York State,Legal Secretaries,12320.0,66090,62810.0,41150,78560.0
New York State,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",159050.0,46590,48290.0,34490,52630.0
New York State,Data Entry Keyers,8420.0,41440,38670.0,30260,47020.0
New York State,Word Processors and Typists,12810.0,46610,48960.0,35000,52410.0
New York State,Insurance Claims and Policy Processing Clerks,6650.0,53620,50220.0,39750,60560.0
New York State,"Mail Clerks and Mail Machine Operators, Except Postal Service",7080.0,38760,36430.0,29550,43370.0
New York State,"Office Clerks, General",136570.0,43800,39400.0,30870,50270.0
New York State,"Office Machine Operators, Except Computer",2770.0,43170,39070.0,31500,49010.0
New York State,Proofreaders and Copy Markers,1070.0,58620,54980.0,38720,68560.0
New York State,Statistical Assistants,520.0,58050,51210.0,45990,64080.0
New York State,"Office and Administrative Support Workers, All Other",5770.0,36740,29440.0,27940,41150.0
New York State,"Farming, Fishing, and Forestry Occupations",4620.0,40720,35700.0,29300,46420.0
New York State,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",280.0,63200,62600.0,45160,72210.0
New York State,Agricultural Inspectors,310.0,69090,65950.0,47240,80020.0
New York State,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",2610.0,34640,30810.0,28920,37510.0
New York State,"Farmworkers, Farm, Ranch, and Aquacultural Animals",440.0,37040,30900.0,28830,41140.0
New York State,Logging Equipment Operators,450.0,42550,38880.0,30720,48470.0
New York State,Construction and Extraction Occupations,313640.0,72130,62800.0,41430,87480.0
New York State,Supervisors of Construction and Extraction Workers,22970.0,93440,86000.0,59380,110480.0
New York State,Boilermakers,420.0,82400,81270.0,53190,97000.0
New York State,Brickmasons and Blockmasons,5490.0,79820,77510.0,49290,95090.0
New York State,Carpenters,42870.0,68870,62090.0,41380,82610.0
New York State,Carpet Installers,490.0,64010,56370.0,33560,79240.0
New York State,"Floor Layers, Except Carpet, Wood, and Hard Tiles",800.0,65380,61060.0,41640,77260.0
New York State,Floor Sanders and Finishers,360.0,46020,44340.0,30090,53990.0
New York State,Tile and Marble Setters,4780.0,75860,63640.0,42770,92400.0
New York State,Cement Masons and Concrete Finishers,5470.0,72930,68070.0,46740,86030.0
New York State,Terrazzo Workers and Finishers,280.0,99260,100290.0,75630,111070.0
New York State,Construction Laborers,49120.0,62540,58160.0,36700,75450.0
New York State,"Paving, Surfacing, and Tamping Equipment Operators",3150.0,58310,52120.0,37340,68800.0
New York State,Operating Engineers and Other Construction Equipment Operators,14590.0,85370,75670.0,48320,103890.0
New York State,Drywall and Ceiling Tile Installers,4180.0,60500,49770.0,32390,74560.0
New York State,Tapers,960.0,86960,98090.0,58260,101310.0
New York State,Electricians,39440.0,83890,79430.0,46990,102340.0
New York State,Glaziers,2840.0,66160,60280.0,40250,79120.0
New York State,"Insulation Workers, Floor, Ceiling, and Wall",730.0,51430,47000.0,35160,59570.0
New York State,"Painters, Construction and Maintenance",13990.0,60700,50180.0,40220,70940.0
New York State,Paperhangers,260.0,57690,48140.0,42660,65200.0
New York State,"Plumbers, Pipefitters, and Steamfitters",26410.0,79550,79200.0,43970,97340.0
New York State,Plasterers and Stucco Masons,1010.0,75350,76680.0,39890,93070.0
New York State,Reinforcing Iron and Rebar Workers,1410.0,76060,65300.0,45110,91540.0
New York State,Roofers,5510.0,55430,49580.0,36330,64980.0
New York State,Sheet Metal Workers,6270.0,71820,63900.0,39820,87820.0
New York State,Structural Iron and Steel Workers,5500.0,86090,76220.0,52410,102930.0
New York State,Solar Photovoltaic Installers,790.0,49360,47990.0,37850,55120.0
New York State,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",1350.0,65680,67960.0,37950,79540.0
New York State,Helpers--Carpenters,1200.0,42740,40140.0,34690,46760.0
New York State,Helpers--Electricians,4200.0,46560,45280.0,34820,52430.0
New York State,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",2390.0,43070,41930.0,31750,48730.0
